UniqueCount	AmbigCount
0	2
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	5
0	5
0	1
0	3
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	1
0	6
0	0
0	0
0	0
0	1
0	24
0	24
0	24
0	17
0	10
2	1
0	0
0	7
0	0
0	0
0	0
0	0
0	17
0	0
0	1
1	3
0	1
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
0	5
0	0
0	0
58	14311
23	9301
0	1337
2	0
0	1849
0	55
58	8037
0	1361
0	0
0	0
1	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
5	0
0	0
0	0
1	3
0	0
0	5
0	4
4	40
0	2
0	37
0	13
0	30
0	40
0	0
0	5
0	40
0	5
0	30
0	0
0	5
0	1
0	0
0	4
0	5
0	5
0	5
0	0
0	1
0	1
0	1
0	4
0	25
0	30
0	29
0	5
0	4
0	5
0	4
0	0
0	5
0	29
0	4
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	19
5	14
0	0
0	0
0	0
0	92
0	92
0	0
0	92
0	0
0	0
0	0
0	0
0	0
0	92
0	27
0	0
0	0
0	0
0	0
0	59
0	51
2	65
0	0
0	8
5	14
40	0
0	0
0	0
0	0
30	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
14	0
0	12
0	12
0	12
0	12
0	33
0	14
2	33
0	2
0	0
0	202
2	202
0	202
0	202
0	0
0	0
0	0
0	0
0	3
0	172
0	198
0	25
0	25
0	20
0	25
0	25
