UniqueCount	AmbigCount
0	4
0	0
0	156
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	1
0	2
0	0
0	2
0	4
0	0
0	0
0	0
2	5
0	0
0	7
0	6
0	0
5	22
0	0
0	0
0	0
0	17
0	88
0	90
0	87
0	62
0	28
19	6
1	0
0	24
0	0
0	0
0	0
0	1
0	73
0	0
0	1
0	3
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	3
0	1
0	2
3	7
0	7
6	93
0	0
0	0
0	2
0	1
0	0
0	2
0	2
0	2
0	1
0	0
0	0
95	32219
33	35546
1	3621
39	0
0	3190
1	178
54	17068
0	1808
0	0
0	0
2	38
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
11	1
0	1
0	1
15	0
0	0
0	14
0	14
2	39
0	5
0	44
3	39
0	21
0	39
2	0
0	14
0	39
0	14
0	21
0	0
0	14
0	5
0	0
0	14
0	14
0	14
0	14
0	1
0	5
0	5
0	5
0	14
0	20
0	21
0	21
0	14
0	14
0	14
0	14
0	1
0	14
0	21
0	14
0	1
0	0
0	4
0	1
0	5
0	0
0	0
1	0
0	2
0	1
0	0
0	0
0	0
0	0
23	77
36	68
2	26
0	24
0	2
0	845
0	845
0	1
0	845
0	1
0	1
0	1
0	0
0	1
0	844
0	444
0	0
0	0
0	0
0	0
0	208
4	197
40	302
0	0
0	11
2	71
114	0
0	0
0	0
0	0
115	23
0	1
0	1
0	0
0	22
0	9
0	9
0	9
0	0
30	0
1	51
0	51
0	47
0	44
0	109
0	11
0	109
0	0
0	0
0	711
20	711
0	711
0	711
0	0
0	0
0	0
0	0
0	6
2	600
0	710
0	87
0	88
0	59
0	87
0	88
0	88
0	87
0	87
0	5
0	87
0	0
0	0
2	0
2	45
0	45
0	45
0	45
0	38
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	557
0	557
0	545
4	540
1	435
0	119
0	0
366	0
0	1
1	1
0	1
0	0
0	0
3	0
0	544
0	544
0	540
0	38
0	31
0	26
0	26
2	5
0	26
0	26
0	26
0	21
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	42
0	0
0	41
0	42
0	0
0	41
0	0
0	0
0	39
0	39
0	23
0	0
0	0
0	0
0	0
0	0
0	1
0	1
35	0
0	1
0	0
0	0
0	80
0	0
0	0
0	0
0	0
0	80
0	33
0	125
0	125
0	125
0	125
0	125
0	125
0	125
0	123
3	126
0	110
0	110
0	110
0	110
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	11
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
128	0
0	0
0	0
3	242
0	242
0	0
0	0
0	0
0	0
0	0
0	0
0	470
0	470
0	470
0	469
0	469
0	0
0	0
0	0
0	0
0	0
18	732
0	732
0	712
0	702
0	0
0	0
1	0
