UniqueCount	AmbigCount
0	3
0	0
0	62
0	0
0	6
0	5
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	4
0	2
0	2
0	4
0	2
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	6
2	6
0	0
7	12
0	0
0	0
0	0
0	8
0	50
0	51
0	46
0	23
0	10
24	6
1	0
0	6
0	0
0	0
0	0
0	0
0	27
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	39
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	0
51	17671
17	22601
0	2097
10	0
0	2053
0	95
61	13096
1	1644
0	0
0	0
0	44
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
10	1
0	1
0	2
12	0
0	0
0	18
0	18
0	46
1	1
0	47
1	13
0	29
0	46
5	0
0	18
0	46
0	18
0	31
0	0
0	18
0	12
0	0
0	18
0	18
0	18
0	18
0	1
1	13
0	12
0	12
0	18
0	29
0	29
0	29
0	18
0	18
0	18
0	18
0	1
0	18
0	29
0	18
0	1
0	0
0	1
0	1
0	12
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
12	52
17	44
2	11
0	8
0	3
0	295
0	295
0	0
0	295
0	0
0	0
0	0
0	0
0	0
0	295
0	114
0	0
0	0
0	0
0	0
0	175
0	172
17	202
0	0
0	3
0	28
81	0
0	0
0	0
0	0
129	10
0	0
0	0
0	0
0	10
0	1
0	1
0	1
0	0
7	0
0	27
0	27
0	21
0	21
0	61
0	27
0	61
0	0
0	0
0	371
5	371
0	371
0	371
0	0
0	0
0	0
0	0
0	3
0	312
0	369
0	58
0	58
0	38
0	58
0	58
0	58
0	58
0	57
0	4
0	57
0	0
0	0
2	1
0	17
0	17
0	17
0	17
0	16
0	16
0	16
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	429
0	427
0	411
0	407
0	363
0	72
0	0
290	0
0	2
0	2
0	2
0	0
0	0
0	0
0	324
0	324
0	324
0	33
0	28
0	19
0	18
0	1
0	15
0	15
0	15
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	11
0	11
0	0
0	11
0	0
0	0
0	11
0	11
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	24
0	0
0	0
0	0
0	0
0	24
0	11
0	70
0	70
0	70
0	70
0	70
0	70
0	70
0	70
2	71
0	69
0	69
0	69
0	69
0	47
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67	0
0	0
0	0
1	171
0	171
0	1
0	1
0	1
0	0
0	0
0	0
0	151
0	151
0	151
0	151
0	151
0	0
0	0
0	0
0	0
0	0
12	418
0	418
0	407
0	403
0	0
0	0
0	0
0	353
0	354
0	331
0	315
0	366
0	336
0	248
0	261
0	74
0	75
0	16
0	16
0	16
0	6
0	25
0	1
0	1
0	1
0	1
0	90
0	90
0	90
0	90
0	90
