UniqueCount	AmbigCount
0	5
0	0
0	59
0	0
0	2
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
2	11
0	0
0	3
0	0
0	0
0	103
0	110
0	110
0	73
0	38
23	6
0	0
0	39
0	0
0	0
0	0
0	0
0	77
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	135
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	34015
6	23541
1	2976
5	0
1	3124
0	96
69	18676
1	1792
0	0
0	0
1	64
2	4
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
5	3
0	3
0	0
11	0
0	0
0	19
0	15
6	57
0	6
0	60
0	32
0	41
0	57
0	3
0	22
0	57
0	22
0	43
0	3
0	22
0	10
0	3
0	19
0	22
0	22
0	22
0	0
0	11
0	10
0	10
0	18
0	37
0	41
0	38
0	19
0	16
0	19
0	16
0	0
0	19
0	38
0	15
0	0
0	0
0	3
0	0
0	7
0	0
0	0
0	0
0	5
0	3
0	0
0	0
0	0
0	0
18	55
12	45
0	1
0	1
0	0
0	444
0	444
0	0
0	444
0	2
0	2
0	2
0	2
0	2
0	444
0	163
0	0
0	0
0	0
0	0
0	263
1	264
15	332
0	0
2	0
8	59
74	0
0	0
0	0
0	0
204	22
0	0
0	0
0	0
0	22
0	3
0	3
0	3
0	0
14	0
0	15
0	15
0	12
0	12
0	43
0	13
2	43
0	4
0	0
0	512
7	512
0	512
0	512
0	0
0	0
0	0
0	0
0	4
0	427
0	504
0	91
0	92
0	74
0	91
0	92
0	92
0	92
0	91
0	7
0	89
0	0
0	0
0	0
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	552
0	551
0	542
0	539
0	505
0	53
0	0
383	0
0	0
0	0
0	0
0	0
0	0
3	0
0	474
0	474
0	473
0	67
0	56
0	46
0	45
2	2
0	45
0	45
0	45
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	10
0	0
0	10
0	10
0	0
0	10
0	0
0	0
0	29
0	29
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	1
0	0
0	0
0	0
2	41
0	0
0	0
0	0
0	0
0	41
0	22
0	98
0	98
0	98
0	98
0	98
0	95
0	95
0	92
0	90
0	85
0	85
0	85
0	85
0	44
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	33
0	33
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
65	0
0	0
0	0
0	270
0	270
0	0
0	0
0	0
0	0
0	0
0	0
0	234
0	234
0	234
0	234
0	234
0	0
0	0
0	0
0	0
0	0
11	579
0	579
0	571
0	561
0	0
0	0
0	0
0	421
5	424
0	398
0	360
0	429
0	403
0	277
0	278
0	58
0	66
0	38
0	38
0	38
0	8
0	22
0	2
0	7
0	2
0	7
0	179
0	179
0	179
0	179
0	179
0	179
0	179
0	179
0	179
0	0
0	179
0	177
0	179
0	179
8	997
0	958
0	978
0	9
0	42
0	16
0	0
2	8
0	2
0	2
0	2
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	95
0	0
0	0
0	26
0	15
0	26
0	0
0	15
0	15
0	0
0	0
0	0
0	106
0	2
0	106
0	2
0	106
0	0
0	0
0	0
0	0
0	0
0	0
0	522
0	522
0	0
74	17
0	11
11	213
0	0
17	0
0	0
15	0
0	51
0	51
0	51
0	51
0	51
0	51
0	51
1	131
0	0
0	51
0	0
0	51
0	9
0	9
0	0
0	51
0	1
0	0
0	51
0	5
0	0
0	0
0	51
0	0
0	0
0	0
0	0
0	5
0	5
0	14
0	46
0	46
0	0
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	2
0	537
0	527
0	416
0	448
4	423
0	111
0	111
0	110
0	394
2	0
0	1
1	403
0	403
0	8
7	176
0	0
0	0
0	0
0	285
0	221
0	17
0	133
0	158
0	211
0	208
0	208
0	219
0	207
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
1	155
6	100
0	12
0	9
0	215
0	0
3	7
0	0
0	0
0	1
0	22
0	22
0	0
0	189
0	183
0	183
0	52
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	6
0	6
0	6
0	0
0	1596
0	1595
0	1606
0	1410
0	1389
0	1393
0	1387
0	1402
0	1393
0	1383
0	1382
0	1126
0	1121
0	908
0	890
0	809
0	701
0	674
0	636
0	413
0	400
0	288
0	157
0	10
0	1
0	1
0	2
0	0
0	11
0	22
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	48
0	0
0	0
12	87
0	0
0	4
0	0
0	3
19	22
0	3
0	3
0	22
0	3
0	0
0	3
0	6
0	3
0	0
0	6
0	0
0	0
7	64
0	4
0	3
0	3
0	6
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	20
0	0
14	196
17	0
0	0
1	186
0	192
2	175
0	175
0	0
0	49
0	18
0	18
0	19
0	19
0	7
0	12
0	18
0	0
0	0
0	0
0	0
274	0
0	0
0	0
0	0
0	4
1	4
1	0
0	0
0	0
0	0
0	2
0	0
3	1
0	1
2	23
0	0
0	1
0	0
2	0
0	0
1	0
0	474
