UniqueCount	AmbigCount
0	10
0	0
0	131
0	0
0	3
0	4
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	1
0	1
0	3
0	0
0	0
0	0
7	9
0	2
0	6
0	6
0	0
4	23
0	0
0	0
0	0
0	7
0	109
0	104
0	108
0	86
0	19
36	4
0	0
0	18
0	0
0	0
0	0
0	0
0	113
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	2
0	4
0	4
0	2
0	4
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
4	152
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
88	30529
26	30369
0	3405
14	0
0	2366
3	138
60	17293
0	1495
0	0
0	0
1	63
0	4
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	1
0	1
0	0
19	0
0	0
0	2
24	2
0	0
0	12
0	12
4	36
0	2
0	36
3	22
0	23
0	36
5	0
0	12
0	36
0	12
0	24
0	0
0	12
0	6
0	0
0	12
0	12
0	12
0	12
0	0
0	6
0	6
0	6
0	12
0	20
0	23
0	20
0	12
0	12
0	12
0	12
0	0
0	12
0	20
0	12
0	0
0	0
0	1
0	0
0	6
0	0
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
29	82
38	65
2	6
0	4
0	2
0	684
0	684
0	0
0	684
0	0
0	0
0	0
0	0
0	0
0	684
0	384
0	0
0	0
0	0
0	0
2	180
0	172
59	283
0	0
0	9
6	82
138	0
0	0
0	0
0	0
144	17
0	3
0	3
0	0
0	14
0	5
0	5
0	5
0	0
35	0
1	41
0	41
0	41
0	41
0	109
0	12
2	109
0	1
1	0
0	696
20	696
0	696
0	696
0	0
0	0
0	0
0	0
1	14
2	603
0	693
0	88
0	91
0	70
0	88
0	91
0	91
0	90
0	87
0	12
0	86
0	0
1	0
1	2
1	39
0	39
0	39
0	39
0	37
0	37
0	37
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	556
0	554
0	550
5	547
0	441
0	162
0	0
306	0
0	0
0	0
0	0
0	0
0	0
2	0
0	525
0	525
0	517
0	29
0	26
0	21
0	21
4	6
0	20
0	19
0	19
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	38
0	0
0	38
0	38
0	0
0	38
0	0
0	0
0	33
0	33
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
0	0
0	0
0	0
0	66
0	1
0	0
0	1
0	0
0	66
0	24
0	123
0	123
0	123
0	123
0	123
0	116
0	116
0	116
0	116
0	111
0	111
0	111
0	111
0	56
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
98	0
0	0
0	0
1	227
0	227
0	0
0	0
0	0
0	0
0	0
0	0
0	508
0	508
0	508
0	508
0	508
0	0
0	0
0	0
0	0
0	0
11	695
0	695
0	671
0	658
1	0
0	0
0	0
0	509
0	512
0	499
0	447
0	547
0	508
0	398
0	405
0	182
0	186
0	53
0	52
0	53
0	13
0	38
0	3
0	4
0	3
0	4
0	149
0	149
0	146
0	149
0	146
0	146
0	146
0	146
0	143
0	0
0	146
0	142
0	149
0	142
7	661
0	610
0	658
0	9
0	57
0	44
0	5
3	8
0	1
0	1
0	1
0	0
0	0
0	0
3	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	242
0	0
0	2
0	48
0	33
0	48
0	0
0	38
0	33
0	1
0	2
0	0
0	169
0	6
0	169
0	8
0	169
0	0
0	0
0	5
0	0
0	0
1	0
0	511
0	508
0	3
80	21
0	14
11	224
0	0
50	0
0	0
9	0
0	84
0	84
0	84
0	84
0	84
0	84
0	84
0	283
0	0
0	84
0	0
0	84
0	2
0	2
0	0
0	84
0	1
0	0
0	84
0	1
0	0
0	0
0	84
0	0
0	0
0	0
0	0
0	1
0	1
0	23
0	80
0	83
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	819
0	815
0	698
0	692
1	564
0	293
0	293
0	294
0	609
5	0
0	21
1	354
0	354
0	8
10	331
0	0
0	0
0	0
0	534
0	473
0	8
0	383
0	396
0	437
0	452
0	453
0	473
0	433
0	0
0	1
0	0
0	0
0	8
0	0
0	0
0	57
0	8
5	218
7	131
0	15
0	15
1	473
0	0
2	16
0	0
0	0
0	16
0	11
0	11
0	0
0	95
0	87
0	87
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	8
0	8
0	8
0	0
0	1397
0	1386
0	1434
0	1057
0	1022
1	1027
0	1007
0	1055
0	1022
0	1021
0	1003
0	839
0	804
0	657
0	659
0	628
0	611
0	581
8	521
0	188
0	188
0	126
0	66
0	26
0	0
0	0
0	17
0	0
0	18
0	66
2	0
0	3
0	3
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	34
0	0
0	0
11	159
0	0
3	9
0	0
0	0
34	16
0	0
0	0
0	16
0	0
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
11	62
0	1
0	0
0	0
0	2
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	55
0	0
0	0
0	55
0	0
22	341
11	0
0	0
4	90
0	104
0	81
0	81
0	0
2	73
0	41
0	41
0	41
0	41
0	8
0	21
0	25
0	0
0	0
0	0
0	0
228	0
0	0
0	0
0	0
0	3
1	3
9	0
0	0
1	0
0	0
0	2
0	0
1	2
0	2
8	25
0	0
0	1
2	0
13	0
0	0
0	0
2	402
0	15
0	402
0	22
0	0
0	337
0	15
0	253
0	274
0	272
0	272
0	133
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	9
0	12
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	1
0	189
0	189
0	192
0	189
0	1
0	157
0	1
0	0
0	0
0	0
0	192
0	0
0	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
3	0
0	0
0	0
0	6
0	6
0	6
0	0
0	0
0	0
0	6
0	0
2	32
0	32
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	307
0	307
1	24
0	24
11	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	32
0	5
0	28
0	28
0	3
0	1
0	23
0	15
0	23
0	23
0	9
0	8
0	8
0	8
0	8
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
7	40
0	0
0	0
0	0
1	9
0	0
0	0
0	0
0	0
0	0
0	0
718	42
0	41
0	38
0	0
0	0
0	312
0	287
0	287
0	287
0	276
0	287
0	287
0	273
0	259
0	280
0	278
0	285
0	287
0	265
0	265
0	262
0	0
1	183
0	134
0	183
0	30
0	12
0	61
0	46
0	0
0	0
0	0
0	11
1	9
0	11
0	11
0	11
0	11
0	11
0	11
0	1
0	5
0	34
0	34
0	34
0	23
0	23
0	23
0	23
0	23
0	23
0	1
0	0
0	0
0	0
0	0
4	97
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
0	2
19	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
56	8
5	8
0	0
0	36
0	36
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	9
0	9
0	9
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	17
0	17
0	17
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	1
0	0
0	17
0	0
0	0
0	17
0	0
0	17
0	0
0	0
0	0
0	3
0	0
0	0
2	3
0	0
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	17
0	24
0	3
0	3
0	3
0	24
0	0
0	350
366	2471
3	2467
0	2467
0	1935
2	1893
0	390
0	337
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
55	69
0	0
0	67
0	12
0	2
0	0
0	2
0	0
20	0
0	81
0	81
0	80
0	80
0	80
0	80
0	80
0	0
0	0
10	0
5	117
0	0
0	0
9	187
0	0
0	0
0	1
0	0
0	0
