UniqueCount	AmbigCount
0	1
0	0
0	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	0
4	5
0	0
0	0
0	0
0	5
0	44
0	44
0	45
0	31
0	16
7	0
0	0
0	14
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	8483
8	8509
0	1034
0	0
0	1611
0	24
38	6268
0	1373
0	0
0	0
1	35
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	4
0	0
0	2
0	4
0	4
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
6	0
0	0
0	15
0	14
4	26
4	3
0	23
3	17
0	19
0	25
0	1
0	15
0	26
0	15
0	20
0	1
0	15
0	3
0	1
0	15
0	15
0	15
0	14
0	0
0	3
0	2
0	3
0	15
0	18
0	19
0	19
0	15
0	15
0	15
0	15
0	1
0	15
0	19
0	15
0	1
0	1
0	2
0	0
0	2
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
9	13
3	11
1	4
0	3
0	1
0	86
0	86
0	0
0	86
0	0
0	0
0	0
0	0
0	0
0	86
0	31
0	0
0	0
0	0
0	0
1	159
0	155
10	173
0	0
0	8
0	25
34	0
0	0
0	0
0	0
88	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
14	0
0	8
0	8
0	7
0	7
0	29
0	12
1	29
0	1
0	0
0	281
8	281
0	281
0	281
0	0
0	0
0	0
0	0
1	3
0	231
0	278
0	35
0	42
0	19
0	35
0	42
0	42
0	35
0	32
0	7
0	28
0	0
0	0
0	0
2	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	463
0	463
0	441
0	436
5	397
0	60
0	0
194	0
0	0
0	0
0	0
0	0
0	0
0	0
0	239
0	239
0	236
0	33
0	26
0	23
0	19
0	0
0	15
0	15
0	15
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	4
0	4
0	0
0	4
0	0
0	0
0	15
0	15
0	11
0	3
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	14
0	11
0	36
0	36
0	36
0	36
0	36
0	36
0	36
0	36
3	36
0	32
0	32
0	32
0	32
0	19
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
0	121
0	121
0	0
0	0
0	0
0	0
0	0
0	0
0	148
0	148
0	148
0	148
0	148
0	0
0	0
0	0
0	0
0	0
3	305
0	305
0	294
0	289
0	0
0	0
0	0
0	213
0	215
0	197
0	181
0	212
0	196
0	159
0	157
0	40
0	42
0	16
0	16
0	16
0	1
0	16
0	1
0	2
0	1
0	2
0	44
0	44
0	44
0	44
0	44
0	42
0	44
0	44
0	42
0	0
0	44
0	41
0	42
0	44
7	406
0	374
0	388
0	12
0	33
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	39
0	0
0	0
0	19
0	17
0	19
0	0
0	17
0	17
0	0
0	0
0	0
0	61
0	6
0	61
0	7
0	61
0	0
0	0
0	0
1	0
0	0
2	0
0	227
0	225
0	2
41	12
0	3
0	62
0	0
11	0
0	0
18	0
0	23
0	23
0	23
0	23
0	23
0	23
0	23
0	45
0	0
0	23
0	0
0	23
0	6
0	3
0	0
0	23
0	2
0	0
0	23
0	7
0	0
0	0
0	23
0	0
0	0
0	0
0	0
0	2
0	2
0	11
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	302
0	294
0	223
0	237
0	202
0	114
0	114
0	114
0	200
2	0
0	4
0	138
0	138
0	1
2	39
0	0
0	0
0	0
0	199
0	161
0	9
0	83
0	116
0	138
0	135
0	135
0	139
0	138
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	8
0	2
0	73
1	29
0	17
0	17
0	145
0	0
0	3
0	0
0	0
0	2
0	2
0	2
0	0
0	58
0	58
0	58
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	593
0	588
0	599
0	507
0	497
0	499
0	491
0	504
0	501
0	496
0	490
0	421
0	418
0	348
0	344
0	316
0	285
0	252
2	244
0	172
0	167
0	121
0	50
0	15
0	1
0	0
0	6
0	0
0	4
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	46
0	0
3	1
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	2
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	9
0	1
0	1
0	7
0	1
4	60
0	0
0	0
2	43
0	48
0	43
0	45
0	0
4	17
0	15
0	15
0	15
0	15
0	3
0	2
0	3
0	0
0	0
0	0
0	0
122	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	0
0	0
0	0
0	0
3	1
0	1
0	0
0	231
0	34
0	233
0	39
0	0
0	184
0	36
0	122
0	94
0	93
0	93
0	44
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	5
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
0	84
0	84
0	84
0	0
0	82
0	0
0	0
0	0
0	0
0	84
0	0
0	84
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	4
12	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	132
0	132
0	49
0	49
14	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	8
0	8
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	12
0	5
0	12
0	11
0	2
0	0
0	7
0	3
0	7
0	7
0	4
0	4
0	4
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
249	16
0	16
0	11
0	0
0	0
0	131
0	131
0	131
0	131
0	131
0	131
0	131
0	127
0	120
0	129
0	131
0	131
0	131
0	122
0	122
0	122
0	1
0	101
0	82
0	101
0	34
0	10
0	25
0	17
1	4
0	0
0	0
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	0
0	11
0	50
0	50
0	50
0	46
0	46
0	46
0	46
0	46
0	46
0	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
259	22
23	22
0	0
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	12
0	0
0	0
0	11
0	0
0	11
0	0
0	0
0	0
0	9
0	0
0	0
0	9
0	0
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	5
0	12
0	5
0	0
0	0
0	0
0	5
0	0
0	224
198	932
1	932
0	932
0	719
0	711
0	243
0	218
0	0
0	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
38	47
0	0
0	47
0	4
0	0
0	1
0	0
0	0
1	0
0	58
0	58
0	58
0	58
0	58
0	58
0	58
0	0
0	0
0	0
0	25
0	0
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	14
0	14
0	10
0	10
0	10
0	5
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	13
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	17
0	15
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
0	10
0	0
69	12
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	35
0	35
0	0
0	0
0	0
38	0
0	0
13	3
0	0
0	3
0	0
0	3
0	0
0	0
0	0
0	23
0	26
0	24
0	24
0	24
0	24
0	24
0	24
0	24
1	20
0	15
0	15
0	15
0	13
0	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	0
0	1
0	0
0	0
0	18
0	0
1	36
14	18
0	26
0	13
0	35
0	4
0	15
0	14
0	14
0	31
0	18
0	14
0	11
0	11
0	11
0	11
0	11
0	10
0	21
0	0
0	9
0	9
0	9
0	9
0	10
0	4
0	9
0	9
0	5
0	9
0	9
0	10
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
50	6
0	6
0	6
0	0
0	2
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	5
0	0
0	0
0	0
0	0
0	43
0	18
0	190
0	187
0	190
4	18
0	156
0	74
2	69
0	163
0	0
0	0
0	0
4	0
0	0
53	12
0	12
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	159
7	161
0	63
0	55
0	0
0	52
0	15
0	0
0	104
0	0
0	3
0	0
0	0
0	0
0	98
0	0
2	92
0	0
0	0
4	0
0	99
3	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2615
0	2596
0	2597
0	2484
0	71
0	42
0	39
0	22
0	8
0	22
0	22
0	18
0	17
0	6
0	9
0	1
0	0
0	0
0	0
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	48
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	36
0	24
2	34
24	3
0	0
0	3
0	0
0	0
2	0
0	0
0	0
0	2
0	0
0	0
36	45
0	0
0	4
25	0
0	4
0	0
0	0
0	0
0	0
0	40
8	40
0	0
0	40
0	40
0	0
0	40
0	0
0	40
0	40
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	40
0	0
0	0
4	0
11	160
0	160
0	114
0	157
0	158
0	0
0	0
0	0
0	0
6	35
0	35
0	6
0	0
0	0
0	0
1	2
21	21
0	21
0	21
0	6
2	0
0	0
0	27
2	38
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	11
1	53
0	53
0	0
0	0
0	1
1	51
0	0
0	2
0	0
0	0
0	0
0	0
0	86
0	86
0	52
0	1
0	30
0	30
0	27
0	27
0	52
0	57
0	0
0	0
0	42
0	42
0	42
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	7
0	10
0	0
0	0
0	39
0	0
0	4
0	4
0	0
0	2
0	0
192	19
0	0
0	4
0	2
0	2
0	2
0	15
0	9
0	0
0	19
0	17
0	24
0	15
0	11
6	81
0	0
0	28
0	34
0	66
0	4
189	88
0	0
10	0
0	2
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	30
0	91
0	43
0	47
0	91
0	34
0	47
0	46
0	390
0	43
0	30
0	337
0	44
0	42
0	42
0	42
0	13
0	17
0	1
0	14
0	148
0	13
0	148
0	13
0	1
0	0
0	0
0	1
0	46
0	2
0	0
0	1
0	0
0	16
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	352
24	364
0	112
0	4
0	4
0	0
0	56
0	56
1	62
0	21
0	9
0	9
0	0
0	15
0	3
0	0
0	0
0	0
1	0
0	0
0	37
0	37
0	54
0	54
0	54
0	51
0	48
0	1
0	0
0	0
0	0
2	0
0	0
0	19
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	6
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	3
0	2
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	10
0	10
0	0
0	0
0	2
0	1
0	7
0	38
0	92
0	92
0	92
0	40
0	38
0	23
0	8
0	2
0	0
0	0
0	0
1	12
0	0
0	0
0	8
0	5
0	0
0	0
0	0
0	42
0	1
0	42
0	2
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	23
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
183	11
0	11
28	9
0	0
0	0
0	60
0	0
0	0
0	1
0	50
0	0
0	62
0	0
0	89
0	87
0	87
0	9
0	89
0	4
0	3
0	1
0	2
0	86
0	89
0	86
0	1
0	89
0	87
0	86
0	2
0	86
0	1
0	4
0	87
0	88
0	92
0	91
0	91
0	92
0	2
0	85
0	0
0	85
0	86
0	85
0	57
0	0
0	0
0	14
0	6
0	14
0	0
0	10
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	13
0	0
0	0
0	0
0	0
0	31
0	31
0	0
0	0
0	21
0	6
0	6
0	6
0	0
0	0
0	14
0	18
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
77	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	0
0	18
0	0
0	0
0	6
0	6
0	0
0	4
0	4
0	0
0	0
0	0
0	39
0	1
0	4
0	39
0	3
0	20
0	3
3	41
0	24
0	14
0	0
0	2
0	8
0	0
0	1
0	0
0	25
0	25
0	29
0	25
0	47
0	0
0	47
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	44
0	28
0	0
0	37
0	44
0	35
0	0
0	0
0	0
0	0
0	8
0	8
0	7
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	7
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
103	29
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	33
0	38
0	5
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	22
0	5
0	20
0	0
0	0
89	36
0	2
0	0
0	2
0	2
0	0
0	3
0	0
0	138
0	135
0	0
0	138
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	140
0	0
0	0
0	0
0	0
0	140
0	0
6	69
0	74
0	0
0	0
0	30
0	63
0	47
1	10
2	0
0	32
0	148
0	148
0	0
0	1
0	84
0	0
0	0
0	14
0	14
0	16
0	15
0	15
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
96	0
0	0
0	0
0	0
1	0
0	0
0	0
0	51
0	51
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	7
0	0
0	0
0	1
14	1
0	1
0	1
3	6
0	0
10	20
0	145
0	0
0	165
0	0
0	0
0	0
0	144
0	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
4	0
0	47
0	0
0	0
0	45
0	0
0	50
0	0
0	0
1	1
0	4
0	0
1	7
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
53	82
0	60
0	0
0	8
3	8
5	0
0	0
0	15
0	15
0	15
8	15
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	249
0	0
0	0
0	0
0	0
0	0
1	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	10
0	6
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	81
0	76
0	76
0	7
0	5
0	2
0	2
4	1
0	0
0	0
0	3
0	0
1	0
0	0
0	0
0	3
0	0
0	3
0	3
16	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
330	7
0	2
0	3
0	0
0	19
0	0
0	0
0	19
0	19
0	19
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	10
0	10
