UniqueCount	AmbigCount
0	1
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	2
0	3
0	0
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	5
0	1
0	0
0	0
0	1
0	25
0	25
0	25
0	19
0	6
14	2
0	0
0	6
0	0
0	0
0	0
0	0
0	36
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
2	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	12686
16	15022
0	1480
3	0
0	1374
1	66
18	6349
0	683
0	0
0	0
0	29
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	0
0	7
0	7
1	24
3	6
0	30
1	10
0	14
0	24
5	0
0	7
0	24
0	7
0	14
0	0
0	7
0	4
0	0
0	7
0	7
0	7
0	7
0	0
0	4
0	4
0	4
0	7
0	11
0	14
0	11
0	7
0	7
0	7
0	7
0	0
0	7
0	11
0	7
0	0
0	0
0	2
0	0
0	4
0	0
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
6	18
8	18
0	2
0	2
0	0
0	150
0	150
0	0
0	150
0	0
0	0
0	0
0	0
0	0
0	150
0	62
0	0
0	0
0	0
0	0
2	101
0	94
12	142
0	0
0	7
0	39
44	0
0	0
0	0
0	0
64	3
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
27	0
0	30
0	30
0	29
0	24
0	34
0	5
0	34
0	0
0	0
0	264
6	264
0	264
0	264
0	0
0	0
0	0
0	0
2	1
0	212
0	263
0	19
0	21
0	11
0	20
0	21
0	21
0	20
0	19
0	3
0	19
0	0
0	0
0	4
1	8
0	8
0	8
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	318
0	318
0	314
1	305
0	239
0	100
0	0
170	0
0	0
0	0
0	0
0	0
0	0
0	0
0	249
0	249
0	248
0	17
0	16
0	13
0	13
0	0
0	13
0	13
0	13
0	11
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	4
0	0
0	3
1	3
0	0
0	3
0	0
0	0
0	16
0	16
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
11	1
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	18
0	4
0	38
0	38
0	38
0	38
0	37
0	38
0	38
0	38
0	39
0	34
0	34
0	34
0	34
0	22
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
0	0
0	0
2	153
0	153
0	0
0	0
0	0
0	0
0	0
0	0
0	120
0	120
0	120
0	120
0	120
0	0
0	0
0	0
0	0
0	0
1	322
0	322
0	310
0	307
0	0
0	0
0	0
0	199
0	212
0	193
0	185
0	222
0	195
0	146
0	138
0	52
0	65
0	10
0	8
0	8
0	11
0	25
0	9
0	13
0	9
0	13
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	52
0	0
0	52
0	50
0	52
0	49
9	279
0	263
0	277
0	4
0	19
0	14
0	3
0	8
0	2
0	2
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	85
0	0
0	0
0	21
0	14
0	21
0	0
3	14
0	14
0	0
0	0
0	0
0	103
0	5
0	103
0	9
0	103
0	0
0	0
0	1
2	0
0	0
1	0
1	219
0	215
0	4
55	11
0	9
11	85
0	0
27	0
0	0
11	0
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	110
0	0
0	41
0	0
0	41
0	3
0	3
0	0
0	41
0	0
0	0
0	41
0	1
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	1
0	1
0	22
0	39
0	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	351
0	342
0	302
0	288
1	235
0	129
0	129
0	129
0	255
2	0
0	6
0	154
0	154
0	1
4	133
0	0
0	0
0	0
0	222
0	196
0	9
0	153
0	163
0	170
0	187
0	187
0	191
0	176
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	19
0	6
2	80
7	47
0	9
0	9
0	204
0	0
0	9
0	0
0	0
0	5
0	4
0	4
0	0
0	54
0	52
0	52
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	4
0	6
0	6
0	6
0	0
0	847
0	846
0	877
0	711
0	679
0	680
0	673
0	707
0	678
1	676
0	669
0	521
0	495
0	401
0	401
0	383
0	358
0	342
0	301
0	133
0	122
0	71
0	36
0	11
0	0
0	0
0	10
0	2
0	3
0	34
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	0
4	74
0	0
2	3
0	0
0	0
8	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	29
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	8
0	0
6	148
4	0
0	0
1	52
0	60
0	52
0	47
0	0
0	29
0	17
0	17
0	17
0	18
0	5
0	13
0	11
0	0
0	0
0	0
0	0
133	0
0	0
0	0
0	0
0	2
0	3
2	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	6
0	0
0	3
0	0
1	0
0	0
0	0
0	180
0	11
0	181
0	16
0	0
0	158
0	12
1	120
0	122
0	122
0	122
0	47
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	0
0	0
0	0
0	6
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	120
0	120
0	122
0	120
0	0
0	110
0	0
0	0
0	0
0	0
0	122
0	0
0	122
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
5	0
0	0
0	1
0	0
0	1
16	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	9
3	0
0	0
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	3
0	0
1	34
0	34
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	111
0	111
0	18
0	18
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	17
0	0
0	14
0	14
0	0
0	0
0	14
0	6
0	14
0	14
0	8
0	8
0	8
0	8
0	8
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	16
0	0
0	0
0	0
1	11
0	0
0	0
0	0
0	0
0	0
0	0
335	26
0	26
0	24
0	0
0	0
1	181
0	172
0	172
0	172
0	167
0	172
0	172
0	166
0	153
0	168
0	167
0	172
0	172
0	155
0	155
0	155
0	0
1	128
0	99
2	128
0	38
0	6
0	35
0	26
0	2
0	0
0	0
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	0
0	7
0	26
0	26
0	26
0	21
0	21
0	21
0	21
0	21
0	21
0	0
0	0
0	0
0	0
0	0
3	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
6	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
92	13
5	13
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	9
0	0
0	0
0	9
0	0
0	9
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
5	8
0	0
0	0
0	0
0	8
0	0
0	180
226	1172
0	1171
0	1171
0	853
0	839
0	181
0	173
0	0
2	0
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
24	46
0	0
0	46
0	6
0	1
0	0
0	1
0	0
14	0
1	62
0	62
0	62
0	62
0	62
0	62
0	62
0	0
0	0
1	0
7	62
0	0
0	0
3	70
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	13
0	16
0	12
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	2
0	11
0	11
0	8
0	8
0	8
0	0
69	46
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	53
0	53
0	0
0	0
0	0
30	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	55
0	49
0	44
0	44
0	42
0	42
0	44
0	44
0	24
0	17
0	18
0	18
0	16
0	7
0	2
0	0
3	6
0	3
0	5
0	1
0	2
0	2
0	2
0	0
0	42
0	0
0	0
0	7
0	0
0	0
2	25
0	0
0	24
0	10
0	27
0	8
0	18
0	4
0	13
0	14
0	9
0	16
0	10
0	8
0	5
0	5
0	5
0	16
0	16
0	4
0	13
0	0
0	2
0	2
0	1
0	2
0	2
0	0
0	1
0	1
0	0
0	2
0	2
0	2
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
72	10
2	10
0	8
1	0
0	32
0	17
0	32
0	32
0	32
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
8	4
0	0
0	0
0	0
0	0
0	14
0	11
0	222
0	221
0	223
12	12
0	145
0	26
12	89
0	209
0	0
0	0
0	3
1	2
0	0
41	2
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	168
15	168
0	44
0	40
0	0
0	69
0	13
0	0
0	127
0	2
0	3
0	0
0	0
0	0
0	123
0	0
0	123
0	0
0	0
0	0
0	123
2	103
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	3336
0	3273
0	3253
0	3012
0	181
0	159
0	161
0	91
0	8
0	89
0	69
0	67
0	67
0	5
0	5
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	110
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	22
0	8
0	20
28	13
0	0
0	13
0	0
0	0
1	11
0	11
0	8
0	6
0	0
0	0
37	125
0	1
0	21
44	0
0	21
0	0
0	0
0	0
0	0
0	17
9	17
0	0
0	17
0	17
0	0
0	17
0	0
0	17
0	17
0	17
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
2	0
5	190
0	190
0	120
0	183
0	187
0	0
0	0
0	2
0	0
14	41
0	41
0	5
0	0
0	0
0	0
1	2
11	25
0	23
0	19
0	6
0	0
0	2
0	29
6	59
1	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	18
0	53
0	53
0	0
0	0
0	12
0	56
0	0
0	3
0	0
0	0
0	0
0	0
0	78
0	78
0	86
0	3
0	43
0	43
0	43
0	43
0	86
0	58
0	0
0	0
0	66
0	66
0	66
0	0
0	0
0	0
0	0
0	0
0	6
0	0
1	0
0	14
0	10
0	0
0	5
0	61
0	0
2	15
0	15
0	0
0	1
0	0
306	12
0	1
0	7
0	1
0	1
0	3
0	7
0	0
0	0
0	49
0	43
0	41
2	34
0	32
17	119
0	1
0	24
0	47
0	103
0	33
275	165
0	0
16	0
0	0
0	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	26
0	106
0	59
2	75
0	120
0	42
0	57
0	66
0	367
0	75
0	37
0	296
0	67
0	51
0	59
0	59
0	33
0	34
0	0
0	33
0	220
0	33
1	220
0	25
0	16
0	3
0	4
0	6
0	46
0	1
0	0
0	0
0	3
0	2
0	117
0	8
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
11	527
3	530
0	114
0	0
0	0
0	0
0	78
0	82
2	94
0	24
0	16
0	16
0	0
0	25
0	5
0	0
0	1
0	0
0	4
0	4
0	26
0	26
0	45
0	45
0	45
0	36
0	32
0	6
0	2
0	2
0	0
0	2
0	2
1	19
0	17
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
53	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	4
0	3
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	17
0	17
0	0
0	0
0	4
0	3
1	10
0	39
1	117
0	117
0	117
0	42
0	34
0	16
0	3
0	1
0	0
0	0
0	0
0	42
0	0
0	0
2	30
0	6
0	0
0	0
0	0
0	37
0	1
0	37
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	24
0	24
0	24
0	24
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
2	46
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
143	1
0	1
6	0
0	0
0	0
0	69
0	0
0	0
3	5
0	61
0	0
0	70
0	0
0	116
0	115
0	113
2	16
0	115
1	6
0	2
0	0
0	4
0	109
0	115
0	111
0	2
0	115
0	111
0	109
0	4
0	109
0	2
0	6
0	113
0	111
0	120
0	116
0	116
0	120
0	4
0	109
0	0
0	109
0	112
0	109
0	78
0	0
0	0
0	30
0	0
0	30
0	0
1	7
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	25
0	0
0	25
0	0
0	0
0	0
0	0
0	37
0	37
0	0
0	0
0	20
0	2
0	2
3	2
0	0
0	0
0	13
0	30
0	1
0	1
0	0
0	0
0	28
0	0
0	0
0	0
0	0
0	9
0	9
0	0
44	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	61
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	61
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	10
0	0
0	10
0	1
0	1
0	4
0	4
0	1
0	4
0	4
0	0
0	0
0	0
0	57
0	9
0	17
0	57
0	6
0	14
0	5
5	40
0	31
0	8
0	2
0	4
0	4
1	0
2	12
0	0
0	28
0	28
1	31
0	27
0	45
0	0
0	45
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	6
0	28
0	15
0	0
0	25
0	28
0	23
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
88	14
0	14
0	4
0	4
0	0
0	3
0	0
0	0
0	7
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	34
0	39
0	5
0	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	71
0	1
0	0
0	0
0	0
82	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	119
0	118
0	0
0	119
0	1
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	171
0	0
0	0
0	0
0	0
0	171
0	0
6	163
0	101
0	0
0	0
0	78
0	22
0	4
0	7
28	2
0	22
0	127
0	127
0	0
0	1
0	83
0	0
0	0
0	29
0	29
0	30
0	30
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
11	0
0	0
0	0
0	0
1	2
0	0
0	0
0	47
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	26
0	0
0	0
0	0
20	0
0	0
0	0
1	10
0	0
2	21
0	185
0	1
0	205
0	1
0	1
0	1
0	178
0	0
0	36
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	17
1	0
0	17
0	0
0	0
0	17
0	0
0	20
0	0
0	0
0	1
1	0
0	0
2	11
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
16	214
0	156
0	1
0	5
0	5
6	0
0	0
0	1
0	1
0	1
24	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	273
0	0
0	0
0	0
0	0
0	0
0	2
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	8
0	9
0	9
0	9
0	2
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	34
0	29
0	29
0	1
0	5
0	5
0	5
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	9
0	0
0	7
0	9
52	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
188	19
0	0
0	18
0	0
0	28
0	0
0	0
0	28
0	28
0	28
0	0
0	0
1	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
9	0
0	0
0	0
0	0
0	16
